,Team Name,Rank_private,Rank_public,Shake,Score_private,Score_public,Entries
3488,Nikita Sorokin,3541,3518,-23,3.80746,3.92112,2
3489,Erika Muñoz Torres,3542,3540,-2,3.80753,3.92167,1
3490,cassri,3543,3553,10,3.80758,3.92186,4
3491,Scott,3544,3514,-30,3.80759,3.92105,2
3492,AnthonyRichardson,3545,3544,-1,3.80765,3.92176,1
3493,GauravTambi,3546,3581,35,3.80767,3.92251,2
3494,Snorlax,3547,3590,43,3.80769,3.92285,2
3495,ymtk,3548,3561,13,3.8077,3.92202,10
3496,Luis Andrade,3549,3572,23,3.80771,3.92231,1
3497,Kewontong,3550,3569,19,3.80771,3.92225,3
3498,Mitano,3551,3516,-35,3.80774,3.92106,3
3499,jmbinnacle,3552,3559,7,3.80777,3.92199,3
3500,LeonidBakaleynik,3553,3520,-33,3.80779,3.92113,3
3501,sudhanshu,3554,3525,-29,3.80781,3.92121,8
3502,Imaginary Composer,3555,3531,-24,3.80783,3.92141,2
3503,spring1018,3556,3546,-10,3.80788,3.92178,1
3504,Alex_A.,3557,3566,9,3.80789,3.92213,3
3505,daisukeokamoto1023,3558,3554,-4,3.80791,3.92186,1
3506,mnemesur,3559,3472,-87,3.80792,3.91478,8
3507,OwenFlanagan,3560,3563,3,3.80796,3.92205,1
3508,BIPM DS Team awesome,3561,3495,-66,3.80796,3.91839,7
3509,pizza_avocado_,3562,3551,-11,3.80799,3.92182,1
3510,codelife,3563,3626,63,3.80805,3.92451,2
3511,Renan Dias,3564,3507,-57,3.80805,3.92061,8
3512,tomy4reel,3565,3519,-46,3.80807,3.92112,4
3513,Andrei Zakharov,3566,3570,4,3.80807,3.92229,1
3514,两颗西蓝花,3567,3578,11,3.8081,3.92242,1
3515,NNM@ISB,3568,3576,8,3.8081,3.92242,1
3516,KittyLover.T,3569,3574,5,3.8081,3.92242,1
3517,Kosuke Uchida,3570,3575,5,3.8081,3.92242,2
3518,Sam Watts,3571,3589,18,3.80818,3.92274,3
3519,Jiayuan Ma,3572,3499,-73,3.80823,3.91944,14
3520,peterl01,3573,3580,7,3.80827,3.9225,1
3521,dengdeng,3574,3593,19,3.80828,3.92311,1
3522,James You,3575,3585,10,3.80835,3.92262,1
3523,Vincent Lin,3576,3577,1,3.80836,3.92242,4
3524,learningKyrie,3577,3989,412,3.80837,3.95214,4
3525,Ian X,3578,3503,-75,3.80838,3.92017,12
3526,Peter Orum,3579,3587,8,3.8084,3.92265,3
3527,BillMan,3580,3532,-48,3.80846,3.92142,6
3528,Stephane Meng,3581,3583,2,3.80848,3.92253,2
3529,Mark,3582,3579,-3,3.8085,3.92245,1
3530,Nimish Kumar,3583,3618,35,3.80853,3.92413,3
3531,Pulkit Jha,3584,3586,2,3.80861,3.92262,1
3532,rksunl,3585,3690,105,3.80862,3.92746,2
3533,PovilasPazera,3586,3584,-2,3.80868,3.9226,6
3534,anjul,3587,3549,-38,3.80877,3.92181,1
3535,Yiannis Konstas,3588,3617,29,3.80884,3.92412,6
3536,XLguy,3589,3538,-51,3.80885,3.92166,2
3537,eeon,3590,3592,2,3.80891,3.92286,1
3538,ZeroCool,3591,3548,-43,3.80897,3.9218,1
3539,RohitApte,3592,3568,-24,3.80897,3.9222,5
3540,Adam Hamody Agbaria,3593,3599,6,3.80899,3.92335,4
3541,RajaC,3594,3545,-49,3.80899,3.92178,1
3542,Danny Boy,3595,3609,14,3.809,3.92381,5
3543,Baser,3596,3562,-34,3.80901,3.92204,6
3544,BGU-DL shavit&ariel,3597,3606,9,3.80906,3.92372,12
3545,Lam Dang,3598,3582,-16,3.80912,3.92253,2
3546,karlb3030,3599,3598,-1,3.80913,3.92329,5
3547,predictor,3601,3614,13,3.80921,3.92406,5
3548,Sergey Zubkov,3602,3573,-29,3.80921,3.92236,6
3549,Martijn,3603,3605,2,3.80926,3.92362,1
3550,koshian,3604,3693,89,3.80926,3.92783,8
3551,Y_yj,3605,3619,14,3.80939,3.92417,5
3552,Binomka,3606,3571,-35,3.80941,3.92231,4
3553,Anna V,3607,3594,-13,3.80945,3.92312,2
3554,Błażej Matuszewski,3608,3621,13,3.80948,3.92426,1
3555,Gaurav,3609,3597,-12,3.80952,3.92326,12
3556,jianfengW,3610,3668,58,3.80952,3.92604,1
3557,bubblride,3611,3600,-11,3.80953,3.92339,9
3558,OtaniToshihiro,3612,3645,33,3.80956,3.92543,1
3559,Lavanya Srinivasan,3613,3616,3,3.8096,3.92411,3
3560,Lukasz Filipek,3614,3602,-12,3.80972,3.92348,1
3561,Subhajit,3615,3665,50,3.80973,3.92583,1
3562,Niister,3616,3644,28,3.80973,3.92539,3
3563,Devansh Gupta,3617,3636,19,3.80975,3.92504,1
3564,Alexey Ustinov,3618,3475,-143,3.80982,3.91564,28
3565,os,3619,3633,14,3.80982,3.92476,2
3566,kasuga,3620,3608,-12,3.80983,3.92377,14
3567,Alex Tot,3621,3643,22,3.80984,3.92525,8
3568,kazuma,3623,3647,24,3.80987,3.92552,6
3569,Raghu Chandan,3624,3648,24,3.80987,3.92552,4
3570,Eden_Hazard,3622,3635,13,3.80987,3.92495,1
3571,ngjn,3625,3610,-15,3.80989,3.92384,5
3572,gtg944q,3626,3595,-31,3.80989,3.92315,1
3573,mksenzov,3627,3642,15,3.81001,3.92517,2
3574,PiotrPiękos,3628,3565,-63,3.81012,3.92207,12
3575,Wiktor Jeziorski,3629,3640,11,3.81015,3.92516,4
3576,GuillermoCarlo,3630,3669,39,3.81021,3.92608,3
3577,Alexey Serov,3631,3666,35,3.81024,3.92587,2
3578,Jeffrie,3632,3673,41,3.81032,3.9264,3
3579,Arye Yerushalmi,3633,3674,41,3.81033,3.92641,2
3580,Divakar,3634,3638,4,3.81033,3.92516,2
3581,Luis Lopez,3635,3646,11,3.81033,3.92549,3
3582,A.Demyanchuk [ods.ai],3636,3667,31,3.8104,3.92588,2
3583,Rohit Motwani,3638,3625,-13,3.81042,3.92449,2
3584,The Slingshot,3637,3612,-25,3.81042,3.92399,3
3585,Nestor M,3639,3677,38,3.81042,3.92652,2
3586,DavidKaftan,3640,3663,23,3.81055,3.92573,4
3587,data_is_the_new_black,3641,3637,-4,3.81058,3.92516,3
3588,Prarthana Bhat,3642,3698,56,3.81065,3.92822,2
3589,Timothy R,3643,3623,-20,3.81066,3.92438,5
3590,M Taqiyuddin,3644,3649,5,3.81066,3.92555,2
3591,Kunal chaturvedi,3645,3672,27,3.81073,3.92634,3
3592,set_score,3646,3679,33,3.81074,3.92661,3
3593,katona,3647,3652,5,3.81074,3.92561,9
3594,Tarjin Rahman,3648,3628,-20,3.81074,3.92463,6
3595,enyeartc,3649,3680,31,3.81083,3.92666,4
3596,Trusit Shah,3650,3654,4,3.81085,3.92564,8
3597,Hayato Sato,3651,3639,-12,3.811,3.92516,1
3598,Nathan Dixon,3652,3634,-18,3.81102,3.92477,5
3599,Angeluis,3653,3675,22,3.81102,3.92644,4
3600,rapaio,3654,3631,-23,3.81102,3.92465,6
3601,Hikaru Suzuki,3655,3624,-31,3.8111,3.92449,3
3602,SaladeTomateOignon,3657,3164,-493,3.81113,3.8409,2
3603,littlePizi,3656,3671,15,3.81113,3.92628,6
3604,Joannes Paulus,3658,3632,-26,3.81116,3.92469,9
3605,Zeshan,3659,3641,-18,3.81118,3.92516,3
3606,Mukesh R Sarma,3660,3676,16,3.81124,3.92648,2
3607,luke44,3661,3630,-31,3.81132,3.92465,3
3608,Vinay Raman,3662,3681,19,3.81136,3.92666,7
3609,ducvu,3663,3688,25,3.81139,3.92741,2
3610,Uday Kumar Gurugubelli,3664,3685,21,3.8114,3.92708,11
3611,Monika G.,3665,3664,-1,3.81141,3.92581,5
3612,Vu Duy Tuan Anh,3666,3678,12,3.81146,3.92657,5
3613,XiangXiang,3667,3692,25,3.81148,3.92781,5
3614,Swami,3669,3656,-13,3.81159,3.92565,1
3615,Prasanna B,3675,3661,-14,3.8116,3.92565,1
3616,МихаилСидоров,3674,3655,-19,3.8116,3.92564,1
3617,Vivek Suhag,3673,3662,-11,3.8116,3.92567,2
3618,Predictors,3671,3657,-14,3.8116,3.92565,1
3619,Theo Viel,3670,3658,-12,3.8116,3.92565,4
3620,Mithun,3672,3650,-22,3.8116,3.92558,1
3621,Seshadri,3676,3653,-23,3.81162,3.92563,1
3622,soghccl,3677,3683,6,3.81166,3.92704,3
3623,rice,3678,3689,11,3.8117,3.92744,2
3624,Alessandro Kosciansky,3679,3505,-174,3.81184,3.92051,9
3625,Sheik Mohamed Imran,3680,3682,2,3.81204,3.92675,3
3626,Jesse Nicholson,3681,3493,-188,3.81207,3.91776,8
3627,BGU-DL-EA,3682,3702,20,3.81217,3.92884,9
3628,Tin Sevilla,3683,3695,12,3.81254,3.92793,10
3629,ArtDav,3684,3696,12,3.81263,3.92809,5
3630,Alexandru Parvu,3685,3687,2,3.81274,3.92719,2
3631,bck1990,3686,3835,149,3.81293,3.93027,3
3632,ASanada,3687,3691,4,3.81298,3.92776,2
3633,Ladle Patel,3688,1993,-1695,3.81298,3.69949,1
3634,fotol,3693,3838,145,3.81299,3.93032,1
3635,GM,3692,3800,108,3.81299,3.93018,2
3636,ShudharsananMuthuraj,3690,3721,31,3.81299,3.9299,3
3637,Safaa Askour,3689,3786,97,3.81299,3.93007,1
3638,pauze,3691,3792,101,3.81299,3.93011,1
3639,F Wang,3713,3778,65,3.813,3.93006,2
3640,HAL 9000,3714,3775,61,3.813,3.93006,1
3641,Double_D,3716,3779,63,3.813,3.93006,4
3642,YujunDeng,3715,3756,41,3.813,3.93005,1
3643,endymion,3717,3686,-31,3.813,3.92711,2
3644,C Skidmore,3704,3780,76,3.813,3.93006,3
3645,Andreas,3719,3782,63,3.813,3.93006,4
3646,Nona Shah,3720,3769,49,3.813,3.93006,5
3647,AViators,3721,3781,60,3.813,3.93006,1
3648,Dmitrij,3722,3745,23,3.813,3.93002,3
3649,rahulmx2020,3723,3767,44,3.813,3.93006,10
3650,David (Craig) Robinson,3711,3795,84,3.813,3.93013,1
3651,ejej,3718,3737,19,3.813,3.93,2
3652,Anant Pathak,3710,3729,19,3.813,3.92997,5
3653,Sergei Kiian,3703,3763,60,3.813,3.93006,1
3654,Liliya Koykelova,3707,3772,65,3.813,3.93006,1
3655,Joao Sergio Martins,3708,3738,30,3.813,3.93,2
3656,MightyTiti,3695,3753,58,3.813,3.93004,5
3657,Kausshar,3696,3773,77,3.813,3.93006,3
3658,Ranmaru Sato,3697,3766,69,3.813,3.93006,5
3659,Tetsu Yamamoto,3698,3784,86,3.813,3.93006,4
3660,Manish Yadav,3694,3771,77,3.813,3.93006,2
3661,frate,3700,3777,77,3.813,3.93006,10
3662,qingfeng,3702,3768,66,3.813,3.93006,5
3663,Sam Sam,3705,3764,59,3.813,3.93006,1
3664,Junior Koch,3706,3752,46,3.813,3.93004,8
3665,Jia-Huang Sun,3699,3774,75,3.813,3.93006,2
3666,yuyu,3733,3789,56,3.81301,3.93009,3
3667,pravee1234561,3724,3743,19,3.81301,3.93002,7
3668,datieshen,3725,3797,72,3.81301,3.93017,3
3669,ShubhamChauhan,3726,3757,31,3.81301,3.93005,3
3670,Maxim Shalankin,3727,3770,43,3.81301,3.93006,2
3671,Sagar,3728,3788,60,3.81301,3.93009,3
3672,haemin Jeong,3729,3776,47,3.81301,3.93006,2
3673,Ufuk,3730,3785,55,3.81301,3.93006,1
3674,Kriegj,3731,3758,27,3.81301,3.93005,2
3675,Franklin Geeng,3732,3748,16,3.81301,3.93003,7
3676,Mike Mahoney,3734,3787,53,3.81301,3.93007,2
3677,KEISUKE,3739,3731,-8,3.81302,3.92998,1
3678,Malik Gazizullin,3737,3740,3,3.81302,3.93001,8
3679,cosmos_JHY,3738,3790,52,3.81302,3.93009,1
3680,你个熊大还笑俺,3736,3734,-2,3.81302,3.92998,8
3681,yyamada,3735,3735,0,3.81302,3.92999,3
3682,Ding,3740,3709,-31,3.81303,3.92979,7
3683,VigneshB97,3741,3726,-15,3.81303,3.92996,4
3684,Adam El Garraoui,3742,3239,-503,3.81303,3.87274,1
3685,Ashish Shukla,3743,3744,1,3.81303,3.93002,3
3686,charles625,3744,3739,-5,3.81304,3.93001,1
3687,DarcyX,3745,3727,-18,3.81304,3.92996,2
3688,JINKYU,3746,3801,55,3.81307,3.9302,1
3689,huytran080199,3747,3829,82,3.81307,3.93024,5
3690,Vlad Filimonov,3748,3725,-23,3.81308,3.92996,2
3691,Aditya Rathore,3749,3718,-31,3.81308,3.92989,5
3692,Borna Bešić,3752,3730,-22,3.81309,3.92998,2
3693,feedtherico,3753,3759,6,3.81309,3.93005,5
3694,Михаил Королёв,3750,3724,-26,3.81309,3.92992,1
3695,kenrota,3751,3762,11,3.81309,3.93006,1
3696,Daniel Burrueco,3754,3723,-31,3.8131,3.92992,1
3697,YicChangAn,3755,3733,-22,3.81311,3.92998,2
3698,Kaustav Chattopadhyay,3756,3719,-37,3.81311,3.9299,6
3699,Squirtle Chen,3757,3713,-44,3.81313,3.92986,8
3700,TomohiroKishibe,3758,3793,35,3.81313,3.93011,2
3701,Luca Pedretti,3760,3720,-40,3.81314,3.9299,1
3702,akshayprabhusr,3759,3749,-10,3.81314,3.93004,5
3703,Iron Man,3761,3704,-57,3.81315,3.92914,7
3704,Tyler,3762,3620,-142,3.81316,3.92419,12
3705,FariborzGhavamian,3763,3746,-17,3.81316,3.93002,5
3706,Chandra Bhanu Jha,3764,3712,-52,3.8132,3.92986,1
3707,Geometry Lover,3765,3714,-51,3.81321,3.92987,5
3708,Dima Maister,3766,3601,-165,3.81324,3.92344,1
3709,EMDantes,3767,3796,29,3.81326,3.93014,4
3710,Kaushik_Deb,3768,3700,-68,3.81327,3.92861,3
3711,Mayank Dongre,3770,3799,29,3.81338,3.93018,1
3712,Rishabh Pandey,3769,3741,-28,3.81338,3.93001,4
3713,prashanth vadnala,3771,3711,-60,3.81341,3.9298,18
3714,PRADEEP KUMAR,3772,3694,-78,3.81342,3.92792,1
3715,Teja,3774,3697,-77,3.81347,3.92811,5
3716,rohana,3775,3716,-59,3.81347,3.92988,9
3717,Yu Wu,3776,3717,-59,3.81347,3.92988,1
3718,Dominic White,3777,3710,-67,3.81348,3.9298,3
3719,gunjianpan,3778,3701,-77,3.81349,3.92883,2
3720,Thiago D'Angelo,3779,3722,-57,3.81358,3.92991,3
3721,Simon Brandeis,3780,3732,-48,3.81364,3.92998,2
3722,流贱疯1,3784,3754,-30,3.81366,3.93004,1
3723,BrendanJackson,3783,3750,-33,3.81366,3.93004,2
3724,Taras Petrytsyn,3781,3755,-26,3.81366,3.93005,5
3725,Tomas Čerkauskas,3782,3705,-77,3.81366,3.9296,6
3726,nnakamu,3785,3699,-86,3.81367,3.92827,2
3727,Regression_Only,3786,3765,-21,3.81367,3.93006,2
3728,Alexander Kononov,3787,3747,-40,3.81367,3.93003,2
3729,Lehyu,3788,3615,-173,3.81367,3.92407,2
3730,monoors,3789,3761,-28,3.81367,3.93005,2
3731,Alper Koc,3790,3736,-54,3.81368,3.93,1
3732,XXing,3791,3742,-49,3.81368,3.93002,1
3733,Joao Bernardo,3792,3794,2,3.8137,3.93012,2
3734,Ben Harris,3793,3866,73,3.81375,3.93097,2
3735,Batman,3794,3760,-34,3.81377,3.93005,2
3736,Mike Martley,3796,3715,-81,3.81378,3.92988,2
3737,Valentin Richer,3795,3842,47,3.81378,3.93056,1
3738,data accipitris,3797,3840,43,3.81387,3.9304,1
3739,Jordan H,3798,3670,-128,3.81394,3.92608,27
3740,Nick Brooks,3799,3839,40,3.81395,3.93036,5
3741,asmb25,3800,3484,-316,3.81397,3.91666,9
3742,Doğuş KIDIK,3801,3791,-10,3.81427,3.9301,2
3743,Pradeep K Mavuluri,3802,3841,39,3.81428,3.93045,5
3744,mrsm,3803,3707,-96,3.8143,3.92975,1
3745,Scott Grieger,3804,3708,-96,3.8143,3.92976,5
3746,eLSa,3805,3706,-99,3.81436,3.92971,2
3747,Miten Shah,3806,3832,26,3.81441,3.93025,1
3748,pangen,3807,3831,24,3.81441,3.93025,2
3749,Sid Hari,3808,3833,25,3.81441,3.93025,3
3750,Mainak76,3809,3805,-4,3.81443,3.93021,9
3751,Chirag Subramanian,3810,3751,-59,3.81443,3.93004,6
3752,KJ_RATHORE,3811,3818,7,3.81444,3.93023,2
3753,ArsalMinhaji,3830,3826,-4,3.81445,3.93023,1
3754,KrackJacks,3828,3815,-13,3.81445,3.93023,1
3755,shoko yoshino,3827,3798,-29,3.81445,3.93017,2
3756,EndreTillung,3826,3820,-6,3.81445,3.93023,1
3757,erczxy,3825,3819,-6,3.81445,3.93023,1
3758,Mim Kemal Tekin,3824,3808,-16,3.81445,3.93023,1
3759,Data Scientist,3823,3822,-1,3.81445,3.93023,1
3760,RobCarrick,3822,3812,-10,3.81445,3.93023,1
3761,BGU-DL Patzians,3829,3825,-4,3.81445,3.93023,2
3762,Pooja Arora,3820,3810,-10,3.81445,3.93023,1
3763,kaguru,3813,3828,15,3.81445,3.93023,3
3764,Sheb Michel,3814,3813,-1,3.81445,3.93023,8
3765,AxelMohamed,3815,3485,-330,3.81445,3.91677,1
3766,DataNerds,3812,3821,9,3.81445,3.93023,5
3767,Arenn,3818,3827,9,3.81445,3.93023,2
3768,Paulo Alozen,3819,3811,-8,3.81445,3.93023,1
3769,Wei Zhao,3817,3814,-3,3.81445,3.93023,1
3770,Explorers...,3821,3660,-161,3.81445,3.92565,2
3771,AYIDH,3831,3807,-24,3.81446,3.93022,2
3772,Michael Shoemaker,3832,3802,-30,3.81447,3.9302,5
3773,Mason,3833,3830,-3,3.81447,3.93024,1
3774,Regina Mayhem,3834,3806,-28,3.81447,3.93021,1
3775,ansumanchand,3837,3803,-34,3.81448,3.9302,3
3776,You are my Overfitting,3835,3834,-1,3.81448,3.93026,15
3777,Phuc,3836,3809,-27,3.81448,3.93023,1
3778,Akhil Aggrawal,3840,3836,-4,3.81449,3.93028,1
3779,QnKhuat,3838,3816,-22,3.81449,3.93023,1
3780,CA&RR,3839,3824,-15,3.81449,3.93023,5
3781,Christian Haudenschild,3841,3804,-37,3.81451,3.93021,3
3782,Avinash,3842,3703,-139,3.81457,3.92886,4
3783,YenChang,3843,3244,-599,3.81462,3.87363,9
3784,kdnune,3844,3817,-27,3.81475,3.93023,20
3785,Venkatakrishnan Rajaram,3845,3837,-8,3.81492,3.93028,35
3786,WebAnalyst,3846,3864,18,3.81506,3.93076,1
3787,Josh McDonald,3857,3857,0,3.81507,3.93068,5
3788,Matias Marti,3864,3869,5,3.81507,3.93203,2
3789,Celia Yang,3863,3861,-2,3.81507,3.93068,1
3790,Ken K,3862,3856,-6,3.81507,3.93068,1
3791,Walt Chan,3861,3851,-10,3.81507,3.93068,1
3792,John Plowman,3860,3858,-2,3.81507,3.93068,4
3793,oscaraquila,3859,3854,-5,3.81507,3.93068,3
3794,Luckybugs,3858,3863,5,3.81507,3.93068,4
3795,LittleBoy,3856,3855,-1,3.81507,3.93068,1
3796,ReinaldoMaciel,3865,3845,-20,3.81507,3.93064,10
3797,VishwanathRKulkarni,3854,3853,-1,3.81507,3.93068,1
3798,himanshuchugh,3853,3235,-618,3.81507,3.87218,3
3799,silverFox,3852,3849,-3,3.81507,3.93068,1
3800,Aseem Bansal,3851,3862,11,3.81507,3.93068,3
3801,GiulioErcole,3850,3860,10,3.81507,3.93068,1
3802,RomanKoshlyak,3849,3850,1,3.81507,3.93068,1
3803,Scott Thompson,3848,3847,-1,3.81507,3.93068,3
3804,костягенаев,3847,3852,5,3.81507,3.93068,6
3805,sayur kol,3855,3848,-7,3.81507,3.93068,2
3806,HRYLKC,3866,3859,-7,3.81507,3.93068,1
3807,Lifshitz,3867,3846,-21,3.81508,3.93065,9
3808,Hakan Sakarya,3868,3843,-25,3.81509,3.93063,6
3809,Lucas KM,3869,3865,-4,3.81512,3.93096,20
3810,Alain Wong,3870,3844,-26,3.81516,3.93064,3
3811,Doron,3871,3867,-4,3.8153,3.93129,3
3812,Ali Shahid,3872,3684,-188,3.81535,3.92707,12
3813,Misha,3874,3872,-2,3.81596,3.93222,2
3814,Aleksandr Pliuta,3875,3588,-287,3.81613,3.92268,2
3815,John Fink,3876,3473,-403,3.81655,3.91527,3
3816,Raghav Bhardwaj,3877,3482,-395,3.81671,3.91645,16
3817,tianhaoz,3878,3871,-7,3.81708,3.9322,11
3818,Mohamed EL FAR,3879,3874,-5,3.81715,3.93408,3
3819,riyaaz,3880,3870,-10,3.81728,3.93217,2
3820,Timisoara Matrix Society,3881,3868,-13,3.81743,3.93194,10
3821,Yonela Nuba,3882,3873,-9,3.81939,3.93361,5
3822,Raleigh Foster,3883,3880,-3,3.81974,3.93743,4
3823,Francesco Rivano,3884,3876,-8,3.81997,3.93449,1
3824,phaduj,3885,3877,-8,3.82006,3.93463,1
3825,Isao Sugawara,3886,3878,-8,3.82049,3.93672,1
3826,Warastra,3887,3886,-1,3.82101,3.93965,1
3827,DAMLA OZDEMİR,3888,3883,-5,3.82116,3.9389,1
3828,Panayo,3889,3881,-8,3.82159,3.93798,5
3829,Graeme Keleher,3890,3884,-6,3.82221,3.93897,3
3830,Ubermensch,3891,3885,-6,3.82429,3.93943,5
3831,FanYang,3892,3888,-4,3.82441,3.94079,2
3832,learner,3893,3882,-11,3.82445,3.93867,1
3833,Sushil Nath Gupta,3894,3887,-7,3.8251,3.94025,2
3834,dan_,3895,3898,3,3.82529,3.94519,2
3835,JamesMcLachlanVII,3896,3892,-4,3.82558,3.9421,1
3836,Ganesh Prasath,3897,3894,-3,3.8259,3.94337,3
3837,Javier Gonzalez Casatejada,3898,3893,-5,3.8259,3.94334,2
3838,Joe Jeo,3899,3890,-9,3.82595,3.94154,3
3839,Yingsunwangjian,3900,3895,-5,3.82633,3.94391,5
3840,glostas,3901,3896,-5,3.82649,3.944,3
3841,BellevueDSC,3902,3651,-251,3.8268,3.92559,13
3842,gurvinder,3903,3891,-12,3.82688,3.94172,6
3843,stephanie,3904,3889,-15,3.82692,3.94127,1
3844,ni30kumar,3905,3464,-441,3.82805,3.91296,11
3845,D2C,3906,3903,-3,3.82959,3.94736,1
3846,Sigma Richards,3907,3879,-28,3.82967,3.93739,6
3847,Javanmard,3908,3904,-4,3.8299,3.94761,2
3848,asergey,3909,3905,-4,3.83014,3.94794,3
3849,Aras520,3910,3908,-2,3.83025,3.94823,12
3850,Joseph Dsouza,3911,3950,39,3.83044,3.94857,17
3851,Sath,3912,3910,-2,3.83057,3.9483,1
3852,owts,3914,3951,37,3.8306,3.94864,2
3853,aku,3915,3902,-13,3.83061,3.9473,1
3854,EMCR,3916,3945,29,3.83068,3.94844,1
3855,Peter Yu,3917,3948,31,3.83072,3.94854,2
3856,BelgradeSpark,3918,3909,-9,3.83075,3.94825,3
3857,DaveSamuel,3919,3943,24,3.83076,3.94841,2
3858,Aarron Lebow,3920,3944,24,3.83082,3.94844,3
3859,IMT Jules Goueffon,3921,3946,25,3.83082,3.94844,3
3860,Krista Steuben,3922,3953,31,3.83093,3.94879,1
3861,AlexH,3923,3958,35,3.83095,3.94894,2
3862,lime,3924,3911,-13,3.83098,3.94837,1
3863,Minghao Li,3925,3912,-13,3.83098,3.94837,1
3864,Vlad,3926,3952,26,3.831,3.94864,1
3865,Felipe,3927,3955,28,3.83104,3.94891,1
3866,Nigel A. R. Henry,3928,3906,-22,3.83114,3.94795,1
3867,El Mahfoudi Saad,3929,3949,20,3.83134,3.94857,4
3868,efdeel,3930,3956,26,3.83135,3.94893,5
3869,gouravawasthi,3931,3957,26,3.83136,3.94894,3
3870,test,3932,3962,30,3.83137,3.94934,1
3871,Daquan Zhang,3933,3961,28,3.83155,3.94922,1
3872,Yiftach Beer,3934,3963,29,3.83158,3.94941,1
3873,bluebalam,3936,3965,29,3.83196,3.94977,1
3874,ndahe,3937,3966,29,3.83197,3.94977,6
3875,Bronko,3938,3954,16,3.83208,3.9488,2
3876,Novice,3939,3875,-64,3.83217,3.93442,6
3877,chhasseurferoce,3954,4039,85,3.83257,3.95214,5
3878,Oskar Hofmann,3953,3919,-34,3.83257,3.94838,25
3879,habibinetherland,3952,4050,98,3.83257,3.95214,5
3880,Anton Wagner,3951,4025,74,3.83257,3.95214,25
3881,Thierry Dupont,3950,3923,-27,3.83257,3.94838,20
3882,oliv gir gir,3949,3973,24,3.83257,3.95214,20
3883,Neuneu Gabino,3948,3977,29,3.83257,3.95214,10
3884,bobbyklaraschulz,3946,4037,91,3.83257,3.95214,5
3885,laos,3945,3990,45,3.83257,3.95214,5
3886,ben pav pav,3944,4018,74,3.83257,3.95214,20
3887,Aulina,3943,4021,78,3.83257,3.95214,10
3888,kidotouk,3942,4015,73,3.83257,3.95214,5
3889,letton,3941,3988,47,3.83257,3.95214,5
3890,bronze,3940,4038,98,3.83257,3.95214,5
3891,Manumann,3947,3985,38,3.83257,3.95214,10
3892,brianbq,3955,3967,12,3.83264,3.95066,1
3893,onanysunday,3956,3968,12,3.83295,3.95081,2
3894,winner_winner_chicken_dinner,3957,3900,-57,3.83307,3.94563,1
3895,Venda,3958,3969,11,3.83382,3.95172,1
3896,Alain,4022,4028,6,3.83423,3.95214,1
3897,Rupesh Sreeraman,4021,4012,-9,3.83423,3.95214,1
3898,kigaye,4020,3995,-25,3.83423,3.95214,1
3899,formigone,4019,4052,33,3.83423,3.95214,1
3900,somtian,4018,4011,-7,3.83423,3.95214,1
3901,AK74,4017,3498,-519,3.83423,3.91931,3
3902,vadims,4016,4001,-15,3.83423,3.95214,1
3903,Nik Pokryshkin,4015,3976,-39,3.83423,3.95214,1
3904,anu_analytics,4023,4024,1,3.83423,3.95214,1
3905,Zheng Yi Lin,4014,3996,-18,3.83423,3.95214,1
3906,TUNG YUNG,4012,4003,-9,3.83423,3.95214,1
3907,masaa,4011,3984,-27,3.83423,3.95214,1
3908,Elvira Akhiyarova,4010,4053,43,3.83423,3.95214,1
3909,adambak,4009,4032,23,3.83423,3.95214,1
3910,vin1999,4008,4000,-8,3.83423,3.95214,1
3911,Apple,4007,4023,16,3.83423,3.95214,1
3912,Abraham Wijaya,4006,4034,28,3.83423,3.95214,1
3913,PRIYANKAGUPTA,4005,4014,9,3.83423,3.95214,1
3914,ObserverL,4013,3974,-39,3.83423,3.95214,1
3915,huayu,4024,4045,21,3.83423,3.95214,1
3916,Adam Jeffries,4035,4033,-2,3.83423,3.95214,1
3917,HGoose,4026,4046,20,3.83423,3.95214,1
3918,kino0104,4046,3987,-59,3.83423,3.95214,1
3919,necromanser,4045,3978,-67,3.83423,3.95214,1
3920,Tuấn Anh,4044,4004,-40,3.83423,3.95214,1
3921,DescartesCheung,4043,4055,12,3.83423,3.95214,1
3922,Bishwa,4042,4026,-16,3.83423,3.95214,2
3923,Pallavi Basu,4041,3980,-61,3.83423,3.95214,1
3924,Soslan Tabuev,4040,4010,-30,3.83423,3.95214,1
3925,tkak,4039,4005,-34,3.83423,3.95214,1
3926,Naruhiko Nakanishi,4037,3979,-58,3.83423,3.95214,1
3927,tza_areh,4036,4002,-34,3.83423,3.95214,1
3928,easyac,4004,4054,50,3.83423,3.95214,1
3929,Mahboob Alam,4034,3986,-48,3.83423,3.95214,1
3930,YoshioMYH,4033,3997,-36,3.83423,3.95214,1
3931,Muhammad Ali,4032,3981,-51,3.83423,3.95214,1
3932,John Alexender,4031,4042,11,3.83423,3.95214,1
3933,Ali Zain Ul Yasoob,4030,4016,-14,3.83423,3.95214,1
3934,HarshVardhan,4029,4048,19,3.83423,3.95214,1
3935,Harshit Jain,4028,4049,21,3.83423,3.95214,1
3936,Gökhan KESLER,4027,936,-3091,3.83423,3.68926,2
3937,Ka Yi,4025,4017,-8,3.83423,3.95214,1
3938,adela hurd,4003,4031,28,3.83423,3.95214,2
